ID,SMILES
115,C(CCCC[*:2])CCCN[*:1]
116,C(COCCOCC[*:2])N[*:1]
117,c1cc(OCCOCCOCC[*:2])ccc1N[*:1]
118,c1cc(N[*:1])cc(OCCOCCOCC[*:2])c1
119,O=C(CN[*:1])[*:2]
120,O=C(CCC(=O)[*:1])NCC(=O)[*:2]
121,O=C(CCCC(=O)[*:1])NCC(=O)[*:2]
122,O=C(C[*:1])NCCOCCOCCOCC[*:2]
123,O=C(CO[*:2])NCCOCCOCCOCC[*:1]
124,O=C(c1cn(CCOCCOCC[*:2])nn1)[*:1]
125,O=C(c1cn(CCOCCOCCOCC[*:2])nn1)[*:1]
126,O=C(c1cn(CCOCCOCCOCCOCC[*:2])nn1)[*:1]
127,c1c(CCC[*:1])nnn1CCOCCOCC[*:2]
128,O=C(c1cnnn1CCOCCOCCOCC[*:2])[*:1]
129,O=C(c1cnnn1CCOCCOCCOCCOCC[*:2])[*:1]
130,O=C(C[*:2])NCCOCCOCCn1cc(CCCC(=O)[*:1])nn1
131,O=C(C[*:2])NCCOCCOCCOCCn1cc([*:1])nn1
132,O=C(C[*:2])NCCOCCOCCOCCn1cc(C(=O)[*:1])nn1
133,O=C(C[*:2])NCCOCCOCCOCCOCCn1cc(C(=O)[*:1])nn1
134,O=C(c1cn(CCCCCCCCCCC[*:2])nn1)[*:1]
135,O=C(CCCc1cn(CCCCC[*:2])nn1)[*:1]
136,O=C(c1cn(CCCCC[*:2])nn1)[*:1]
137,O=C(CCCCCCC[*:2])[*:1]
138,C(COCCO[*:1])OCCOC[*:2]
139,C(CCOCCCOC[*:2])CCO[*:1]
140,c1cc([*:1])ccc1OCCCCOC[*:2]
141,O=C(CC[*:1])NCCCOCCOCCO[*:2]
142,O=C(CCC[*:2])[*:1]
143,O=C(CCCCC[*:2])[*:1]
144,C(COC[*:2])C[*:1]
145,C(COCC[*:2])C[*:1]
146,O=C(CCOCCC[*:1])NCCO[*:2]
147,O=C(CCOCCOCC[*:1])NCCO[*:2]
148,O=C(CCOCCOCCOCCOCC[*:1])NCCO[*:2]
149,C(CCOCCOCC[*:2])CC[*:1]
150,C(CCOCCCCOCCCC[*:1])CC[*:2]
151,O=C(CO[*:2])NCCCC(=O)[*:1]
152,O=C(COCCOCCCCCC[*:1])[*:2]
153,O=C(COCCCCOCCCC[*:1])[*:2]
154,O=C(CCOCCCOCCC[*:1])[*:2]
155,O=C(CCOCCCOCCC[*:1])NCCO[*:2]
156,O=C(CCCCCC[*:1])[*:2]
157,O=C(CCCCCCC[*:1])[*:2]
158,O=C(CCCCCCCCC[*:1])[*:2]
159,O=C(CCCCCn1cc(C[*:1])nn1)[*:2]
160,O=C(CCCCCCn1cc(C[*:1])nn1)[*:2]
161,O=C(CCCCCCCn1cc(C[*:1])nn1)[*:2]
162,O=C(CCCCCCCCCn1cc(C[*:1])nn1)[*:2]
163,CN(CCCN(C)c1ccc(CCCO[*:2])cc1)C(=O)[*:1]
164,C(CCOCCC[*:2])COCCC[*:1]
